line,label
are the most important questions one can ask of history. Most,1
evolved for this very purpose. Do you think that history professors,1
diprotodon.,1
originated in domesticated animals and were transferred to humans,1
"had swallowed, but the process was irreversible. Today almost all",1
They have much to tell about the weaving and unravelling of social,1
"Though the imagined order exists only in our minds, it can be",1
Hunting techniques provide another illustration of these,1
"biology, or, if you so prefer, prehistory (I tend to avoid the term",1
women’s voting rights are taken for granted; female cabinet,1
cases for ‘genetic discrimination’? Could a company that develops a,1
unconsciously does – and the arm rises. These arms can perform a,1
"world a better place to live? Was the late Neil Armstrong, whose",1
well be that ancient hunter-gatherers living in zones more fertile,1
Korean auxiliaries picked fights with tattooed sailors from the South,1
"1 Angus Maddison, The World Economy, vol. 2 (Paris: Development Centre of the",0
"medicine. At the time, ships that set sail to distant shores knew that",1
monarchy. Only in 1858 did the British crown nationalise India,1
that the same laws applied to rich and poor. It had nothing to do,1
capital to make the most of its oil bounty. A country devoid of,1
"64; A. J. Downs, Chemistry of Aluminium, Gallium, Indium and Thallium (Glasgow: Blackie",0
"dismissed and all its shares sold, but the company itself would",1
And yet the great debates of history are important because at least,1
governments and businesses consider investing in a particular,1
tables.html?edition=tcm%3A77–61850.,0
almost every scholar and layperson has some vague preconception,1
"their days working a small field or orchard, and their domestic lives",1
"history, long predating the Agricultural Revolution. Fishing villages",1
systems are founded on the belief that every individual has a sacred,1
animal on earth. But humans enjoyed all of these advantages for a,1
"should be free to influence politics, but politics should not be",1
September,0
also obliged Europeans to search for new knowledge at breakneck,1
showed equal concern for all youngsters.,1
altogether. Time and again people have created order in their,1
"who inspired me to write a story; and to Itzik Yahav and Deborah Harris, who helped",0
The proponents of this ‘ancient commune’ theory argue that the,1
"only one day out of three, and gathering takes up just three to six",1
"aggressiveness and competitiveness, but rather by superior social",1
"have been dancing in the streets in 2011, thanking Allah for their",1
"modern ideologies, and that some of them, most notably liberalism,",1
"external achievements, but also the pursuit of inner feelings.",1
"United States could send bionic spy-flies into every Afghan cave,",1
"Modern-day science is a unique tradition of knowledge, inasmuch",1
Thus European right-wing parties which oppose Muslim,1
unique nature of modern science in order to provide part of the,1
"Cambridge University Press, 1986).",0
more or less the opposite of what Buddha said.,1
a naval officer. The Royal Society financed a large part of the,1
http://www.census.gov/ipc/www/worldhis.html.,0
BC. But nobody realised what was happening. Every generation,1
slaughtered most members of a neighbouring band.2,1
"Unless, of course, we are willing to admit that we usually follow the",1
"it is even less exciting: lists of words, copied over and over again by",1
became necessary to store and process large amounts of,1
the leading deities of the Mesopotamian pantheon – appointed,1
"tablets or pieces of paper. Rather, it was written by tying knots on",1
lifestyle. A real treat with the wonderful taste of more [emphasis in the original].,1
"So, is the modern era one of mindless slaughter, war and",1
"New Guineans tamed sugar cane and bananas, while the first West",1
"deprived. This is why winning the lottery has, over time, the same",1
they prevent the eruption of deadly epidemics. How then to,1
between adults was very rare. Both women and men were free to,1
warn,1
significant mark Homo sapiens left on our planet. It was followed by,1
of such lambs. Some of these reached puberty and began to,1
held sway over much of Indonesia in the fourteenth century. Yet,1
"For complex commercial systems to function, some kind of money",1
34. Benjamin Franklin disarming the gods.,1
to clay tablets. Writing was time-consuming and the reading public,1
on them. Our best minds are not wasting their time trying to give,1
"Canal project, and later to fund far less successful enterprises.",1
feel give them questionnaires to fill out and tally the results.,1
"parasite, with humans as its unwitting host. Organic parasites, such",1
"10 Nicholas Wade, ‘Scientists in Germany Draft Neanderthal Genome’, New York Times, 12",0
"silver coins. Without this shared belief, global trading networks",1
199,1
"salvation, as fifteenth-century prostitutes did when they slept with",1
Why did it occur in Sapiens DNA rather than in that of,1
