line,label
"But Zeus flung Strife on Achaea's fast ships,",1
"even if you will wheel on me in anger-I must,",1
"And I, I last of all-the dogs before my doors",1
I am a god too. My descent the same as yours-,1
"with the sentries where I ordered them to group.""",1
"relentless, terrible, burst from proud-hearted Achilles' head,",1
"Pouring cups to the gods, each warlord sought his shelter.",1
"When we shook the lots I drew the sea, my foaming eternal home,",1
Spurring them on to raise their spears for full assault,1
"taking on the build of a black stallion, mounted several",1
"Simpson. Raymond Smith, Paolo Vivante and Theodore Weiss.",0
My cities ... I will never rise in their defense.,1
What more does he want? The arms are enough for him-,1
THE EMBASSY TO ACHILLES,1
"then Minos bore an illustrious son Deucalion, yes.",1
"the longest and most elaborate description), a boxing match, wrestling,",1
"the ships, no more: above all, he is not to assault Troy. He is to win",1
"like the helmet of Ares when Achilles.closes for the kill (Book 20.45,",0
Me out of all the daughters of the sea he chose,1
"the feasting in the halls. You'll hear it all,",1
"yes, Blaze with all her fury and flowing mane,",1
"But abruptly Zeus was set on infuriating Hera,",1
"and left them there for dead, their fighting finished.",1
ILUS,0
But once the two passed down through crowded streets,1
"Achilles tore his gear 011', glorying over him now:",1
"""Spread the great gates wide-all hands now-",1
560,1
attitudes is clear to see in the Homeric parallel to the angelic escort that,1
"But as Hector rushed him, Idomeneus speared Hector,",1
410,1
BOOK 16:,0
"""Now down you go in the Ocean's folding gulfs",1
"Shaped like the runner Acamas, prince of Thrace,",1
HOMER:,1
"they'll send her back, my lithe and lovely girl.",1
"and the princely Polyxinus led the fourth,",1
"the goddess Hera lashed the team, and all on their own force",1
"quickly lifting the helmet from his head,",1
(1.2 L3-19),0
"Myrmidons,",1
but we who claim to be the armies' finest champions,1
"and Pallas Athena seized the reins and whip,",1
and hardly endowed with wisdom deep as ours.,1
"You Achaeans gave her, now you've snatched her back.",1
"But Hippolochus fathered me, I'm proud to say.",1
"grazing across the flats of a broad marshy pasture,",1
"ducking down with a quick lunge, and behind his back",1
brave as Aeneas was among the Trojan fighters.,1
Adrastus' lightning stallion sired by the gods.,1
"a sign to men at sea or a massive army marching,",1
"his own fellow soldiers, who now in a private quarrel thinks only of",1
"Tray, though he thought that Homer exaggerated its size and impor-",1
[321-52J,1
"And the boy, sobbing, trails home to his widowed mother ...",1
790,1
"and Patroclus raked the hearth, a man like a god",1
The Truce Erupts in War,0
"TRlCCA (trik'·a): Thessalian city, in the kingdom of Machaon, 2.831.",0
Recent poet-translators have tried to get closer to the original Greek,1
"DRACIUS (dray'-shus): Achaean, a captain of the Bpeans. 13.801.",0
120,0
"that son of Atreus! Treating me like some vagabond,",1
[14-42J,0
"Hehas a bed made for Priam outside the tent, for any Achaean coming",1
from the ultimate consequence of action: they cannot lose their Iives-,1
were tom and mauled in the Argives' rough response.,1
"stallions shying, cringing against the car-",1
Waiting for others to do your fighting for you?,1
Even Achilles dreads to pit himself against him,1
but now the battle lies before us all-,1
/415-431,1
"appears than the wives and daughters of the Trojans come running, to",1
"among the champions, mowing columns down in blood,",1
"always, weeping for you through all my nights and days!""",1
"Thestor's son, the clearest by far of all the seers",1
"wild to grasp his knees, wild with all his heart",1
Age. Iron is mentioned but as a precious metal (as one would expect,1
"the wounded man would follow the motion of the spear in withdrawal,",1
to Trojans-the men who hail from Troy at least.,1
"""Look, here's our man, here are his horses.",1
Though I never forgot my courage. I can tell you-,1
"Any fighter. cut off from his wife for one month,",1
"at his battle-sward's big sheath, he cut some hairs",1
"And suddenly Hera taunted the Father, son of Cronus:",1
"Look-our finest champions laid up in the ships,",1
"Medon the bastard son of royal King Oileus,",1
140,0
"capabilities, with a high eminence that serves as a citadel. a sacred area",1
and dove in the Argive ranks to fire up each man.,1
40,0
"In other positions, the letter e may represent the sound heard in sneeze",1
"nor, 2.630.",0
620,1
"And I tellyou this-take it to heart, I urgeyou-",1
brush ripped up by the roots goes tumbling under,1
"Swear you'll do the same.""",1
shook the boundless earth and towering heads of mountains.,1
"purebred racers, his burnished bronze chariot tool",1
"of Sthenelus (2), 14.384.",0
but Diomedes lord of the war cry spoke up briskly:,1
"But rouse this fellow, won't you?",1
took up his horsehair-crested helmet once again.,1
"Acamas tall and staunch, Eussorus' son.",1
"and the eels writhed and fish in the whirlpools leapt high,",1
"a fine young stripling tree, and the winds stir it softly,",1
HOMER:,1
"up in arms as they were,",1
"""Lycians, where's your pride? Where are you running?",0
THE ILIAD,1
his smashing roundhouse hook to the head-a knockout blow!,1
530,1
/636-66J,1
and Achaeans-at-arrns roared out with joy to hear,1
"while the heart inside him heaved like heavy seas,",1
"som, but his speech shows no relenting; his heart is still of iron. What",1
Then I'd gladly stand and fight for Patrodus.,1
"The troops sat down by rank, each beside his horses",1
660,1
who put down a heavy chopping block in the firelight,1
And well she might be. Helen has nothing but her beauty and the charm,1
But I will fill your legs and hearts with strength,1
"great tactician-s-come, home we go now.",1
He dragged the heavy spear of hardened Socus,1
these are the gifts we claim-they are our rights.,1
"fearing the god who rocks the ground above his realm,",1
but they were eloquent speakers still. clear as cicadas,1
640,1
bearing the dreadful news to Peleus' son Achilles.,1
290,1
"not in battle, only in wars of words that others win.",1
"both ravenous, proud and savage-fight it out to the death.",1
"like wild boars, a pair of them up on the hilltops",1
[45-76},0
"But now, Patroclus,",1
"readers, the combats of heroes in the Iliaddid not seem unfamiliar, since",1
if any offense has passed between us now.,1
190,0
"DRESUS tdree'<susv: Trojan killed by Euryalus, 6.23.",0
down to the last fighter: 'Brutal son of Peleus-,1
(24.630-34),0
"LAOGONUS (/ay-o'·go-nus): (1) Trojan. son of Onetor. killed by Menones, 16.704.",0
"rich in possessions, rich in rolling wheatland . . .",1
in the first spring days when the buckets flood with milk.,1
"then you could hurl him back from the deep-sea ships,",1
for the sand was soft and deep-his lucky day-,1
There he climbed and there he slept and by his side,1
"Round her beloved son her glistening arms went streaming,",1
"Come, raise that scepter and swear you'll give me",1
"translation on Greek terrain, then to complete it there years later. The",0
you who dared-seeing me in these straits-,1
as Hector sprang down from his chariot just across,1
Now as the Dawn flung out her golden robe across the earth,1
to have been molded by gods rather,1
"But there you sit,",1
"So he must have commanded-you maniac, you obeyed.""",1
fIJ-42/,0
"If the Trojans had that courage, unswerving courage",1
so Trojan men and Trojan women can do me honor,1
"by the formulaic nature of whole themes, great type-scenes-the arming",0
"had such courage pounding inside their chests,",1
"Daughter of storming Zeus, tireless one, Athena-",1
"the beachhead, this is small comfort for Agamemnon; the embassy is a",1
"SIMOISIUS isi-mo-ee'·si-us): Trojan named after the Simois River, son of An-",0
"If the Argives roll us back away from the ships,",1
beaten down by Pelides' hands and hacking sword.,1
"a high, shattering scream, looking down at her son.",1
moving out. and marshal Agamemnon led them on.,1
instead of my dear Hector ...,1
"But King Agamemnon answered him in haste,",1
"beside the ships--and I tell you he's not Calchas,",1
Down he crashed-horror gripped the Achaean armies.,1
"It contains the quarrel between the chieftains (Book I), the rout of the",1
let me catch sight of you by the hollow ships!,1
"when you engage my power-""",1
"to his troops with shrill cries, ""Trojans! Lycians!",1
"true, but the life that's left me will be long.",1
"Or under my own roof I may not spare your life, old man-",1
and the shaft pierced his bowels. He fell with a crash,1
i43-73j,1
"1.505 Ocean River: in the Homeric imagination, Ocean is a river that, rising from",0
180,0
"the Greek names, but transliterated them on Latin principles: Here. for",1
to swear an oath that he did not commit a deliberate foul.,0
"Shrieking flight the one thing on the Trojans' minds,",1
"and you stood by him then, a steadfast ally.",1
"ran for the tent, seized a fine bronze lance",1
and choose for his pleasure twenty Trojan women,1
"with blood, blood on the handrails sweeping round the car,",1
"had bred them both in Perea, a brace of mares",1
spill their brains on the ground as this wine spills-,1
/234-64/,0
"and charged the Argives hard, mad to fight it out-",1
BOOK 14:,0
"she breathed her name in a throbbing, rising voice:",1
o,1
"PODALlRIUS tpo-da-leye'<ri-usv: Achaean. son of Ascleplus, healer and eo-",0
with its four forged horns and its hollow blank eyes,1
"Achilles pierced his belly, the bronze impaled his guts",1
"not if they haul in ten, twenty times that ransom",1
watch Telemachus' loving father lock and fight,1
680,1
to attack the man who attacks me-,1
343,1
"Showers of whetted spears stuck fast around Cebriones,",1
sand show hardly a trace of the gigantic enterprise . . . at most an,1
"each veteran frantic, glancing left and right-",1
mighty Zeus of the Underworld and grim Persephone.,1
"and soaring up to the broad sky and Mount Olympus,",1
"Eight arrows I've let fly, with long sharp barbs,",1
"Caeneus and Exadius. and Polyphemus, royal prince,",1
the god of the earthquake spurred the Argive fighters on-,1
"and drove the mass of corpses choking tight his channel,",1
"and brilliant Achilles strode back to his shelter,",1
(313-421,1
149,1
will move now to man's central position between beast and god. But,1
